상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202503A0013866,모코지헤어샵,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160006,1,대지,16,6,서울특별시 동대문구 회기동 16-6,112304115695,서울특별시 동대문구 회기로21길,9,,1123010800100160006010648,,서울특별시 동대문구 회기로21길 9,130872,02453,,1,,127.053058894882,37.5919068895414
MA0101202504A0017180,척추도인안교학회,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,S94120,전문가 단체,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,한의과대학,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0101202504A0003820,두나,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600108,1,대지,60,108,서울특별시 동대문구 회기동 60-108,112303105020,서울특별시 동대문구 회기로,117,,1123010800100600108010613,,서울특별시 동대문구 회기로 117,130872,02455,,1,,127.049627897769,37.5916470943158
MA0101202504A0041768,육연가경희대,직영점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420008,1,대지,42,8,서울특별시 동대문구 회기동 42-8,112304115021,서울특별시 동대문구 경희대로3길,10,,1123010800100420008010450,,서울특별시 동대문구 경희대로3길 10,130872,02454,,1,,127.051836658265,37.5928174344603
MA0101202504A0093693,그레이스,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600060,1,대지,60,60,서울특별시 동대문구 회기동 60-60,112304115019,서울특별시 동대문구 경희대로1길,18,,1123010800100600060000002,,서울특별시 동대문구 경희대로1길 18,130872,02454,,2,,127.05121325181,37.5918806750158
MA0101202504A0066533,중경골목훠궈양꼬치무한리필,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420071,1,대지,42,71,서울특별시 동대문구 회기동 42-71,112304115021,서울특별시 동대문구 경희대로3길,21,,1123010800100420071010478,,서울특별시 동대문구 경희대로3길 21,130872,02454,,1,,127.051247770212,37.592682542839
MA0101202504A0054003,무감,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160016,1,대지,16,16,서울특별시 동대문구 회기동 16-16,112304115695,서울특별시 동대문구 회기로21길,19,,1123010800100160016010563,,서울특별시 동대문구 회기로21길 19,130872,02453,,1,,127.053183741164,37.5923212896438
MA0106202511A1280785,버거리버거경희대점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600026,1,대지,60,26,서울특별시 동대문구 회기동 60-26,112303105020,서울특별시 동대문구 회기로,144,,1123010800100600026010363,,서울특별시 동대문구 회기로 144,130872,02459,,,,127.052435815749,37.5914476620646
MA0106202512A2351358,용우동경희의료원점,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,23,,1123010800100010005041218,,서울특별시 동대문구 경희대로 23,130701,02447,,,,127.050738976836,37.593772962698
MA0106202511A1096602,에비뉴필라테스,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,R91132,체력 단련시설 운영업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460001,1,대지,346,1,서울특별시 동대문구 회기동 346-1,112303105020,서울특별시 동대문구 회기로,173,,1123010800103460001010200,,서울특별시 동대문구 회기로 173,130881,02452,,,,127.055503599927,37.5905182374889
MA0106202511A2415161,포니당,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103480003,1,대지,348,3,서울특별시 동대문구 회기동 348-3,112304115701,서울특별시 동대문구 회기로25길,18,,1123010800103480003010864,,서울특별시 동대문구 회기로25길 18,130881,02452,,,,127.055458650334,37.5909777646059
MA0106202511A0400265,통툰만화카페,,G2,소매,G213,오락용품 소매,G21301,서점,G47611,서적; 신문 및 잡지류 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160071,1,대지,16,71,서울특별시 동대문구 회기동 16-71,112303105002,서울특별시 동대문구 경희대로,7,,1123010800100160071010597,,서울특별시 동대문구 경희대로 7,130872,02454,,,,127.052209914027,37.5922406351461
MA0106202506A1363047,카페 사이공,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800101030003,1,대지,103,3,서울특별시 동대문구 회기동 103-3,112303105020,서울특별시 동대문구 회기로,126,,1123010800101030003010708,,서울특별시 동대문구 회기로 126,130873,02459,,,,127.050476895607,37.5913313870819
MA0106202507A1899016,회기족발,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450052,1,대지,45,52,서울특별시 동대문구 회기동 45-52,112303105020,서울특별시 동대문구 회기로,158,,1123010800100450052010913,,서울특별시 동대문구 회기로 158,130872,02460,,,,127.053499731417,37.5908525298574
MA0106202507A0792971,달려라 생고기,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600031,1,대지,60,31,서울특별시 동대문구 회기동 60-31,112303105020,서울특별시 동대문구 회기로,148,8,1123010800100600031010818,,서울특별시 동대문구 회기로 148-8,130872,02459,,,,127.052560144563,37.5911322595446
MA0106202507A1634913,꽃게집,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100570022,1,대지,57,22,서울특별시 동대문구 회기동 57-22,112304115701,서울특별시 동대문구 회기로25길,11,,1123010800100570022010861,,서울특별시 동대문구 회기로25길 11,130872,02452,,,,127.054983089944,37.5909689771701
MA0106202506A0857230,비비드 홀덤,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420006,1,대지,42,6,서울특별시 동대문구 회기동 42-6,112304115021,서울특별시 동대문구 경희대로3길,6,,1123010800100420006010456,,서울특별시 동대문구 경희대로3길 6,130872,02454,,,,127.052176335321,37.5927992649576
MA0106202507A0433954,콩케밥,,I2,음식,I204,서양식,I20499,기타 서양식 음식점,I56123,서양식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100760001,1,대지,76,1,서울특별시 동대문구 회기동 76-1,112303105020,서울특별시 동대문구 회기로,172,,1123010800100760001011098,,서울특별시 동대문구 회기로 172,130872,02460,,,,127.055073133836,37.5902391315429
MA0106202506A2189184,주식회사 제이앤케이에프앤씨,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160069,1,대지,16,69,서울특별시 동대문구 회기동 16-69,112303105002,서울특별시 동대문구 경희대로,5,,1123010800100160069010622,,서울특별시 동대문구 경희대로 5,130872,02454,,,,127.052153180064,37.5920694717607
MA0106202506A1079268,육연가 경희대직영점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420008,1,대지,42,8,서울특별시 동대문구 회기동 42-8,112304115021,서울특별시 동대문구 경희대로3길,10,,1123010800100420008010450,,서울특별시 동대문구 경희대로3길 10,130872,02454,,,,127.051836658265,37.5928174344603
MA0106202507A0996286,차백도 경희대점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160050,1,대지,16,50,서울특별시 동대문구 회기동 16-50,112303105002,서울특별시 동대문구 경희대로,8,1,1123010800100160050010566,,서울특별시 동대문구 경희대로 8-1,130872,02453,,,,127.052640241359,37.5923215332852
MA0101202505A0075755,요나선생님의피아노교실,,P1,교육,P106,기타 교육,P10609,음악학원,P85501,일반 교과학원,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0106202506A1340958,무감,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160016,1,대지,16,16,서울특별시 동대문구 회기동 16-16,112304115695,서울특별시 동대문구 회기로21길,19,,1123010800100160016010563,,서울특별시 동대문구 회기로21길 19,130872,02453,,,,127.053183741164,37.5923212896438
MA0101202505A0063248,노워리즈,코리아,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,삼의원창업센터,서울특별시 동대문구 경희대로 26,130701,02447,,2,,127.054883375636,37.593951306684
MA0106202506A1679690,스매싱무인탁구장 경희대점,,G2,소매,G213,오락용품 소매,G21304,운동용품 소매업,G47631,운동 및 경기용품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420008,1,대지,42,8,서울특별시 동대문구 회기동 42-8,112304115021,서울특별시 동대문구 경희대로3길,10,,1123010800100420008010450,,서울특별시 동대문구 경희대로3길 10,130872,02454,,,,127.051836658265,37.5928174344603
MA0106202508A1675537,불닭발땡초엽기떡볶이경희대점,동대문,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600057,1,대지,60,57,서울특별시 동대문구 회기동 60-57,112303105020,서울특별시 동대문구 회기로,129,1,1123010800100600057011479,,서울특별시 동대문구 회기로 129-1,130872,02454,,,,127.051065845498,37.5915744016011
MA0106202508A1830809,봉평면 감자골,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600109,1,대지,60,109,서울특별시 동대문구 회기동 60-109,112303105020,서울특별시 동대문구 회기로,115,,1123010800100600109010574,,서울특별시 동대문구 회기로 115,130872,02455,,,,127.049514693536,37.5916831815396
MA0106202510A2221117,맨조이헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100770013,1,대지,77,13,서울특별시 동대문구 회기동 77-13,112303105020,서울특별시 동대문구 회기로,174,11,1123010800100770013010985,,서울특별시 동대문구 회기로 174-11,130872,02460,,,,127.054857700302,37.5898247754304
MA0106202509A1355370,에크미,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100610003,1,대지,61,3,서울특별시 동대문구 회기동 61-3,112303105020,서울특별시 동대문구 회기로,162,,1123010800100610003010979,,서울특별시 동대문구 회기로 162,130872,02460,,,,127.053895830649,37.5905820520148
MA0106202512A0708401,뜯갈비회기역점,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100610005,1,대지,61,5,서울특별시 동대문구 회기동 61-5,112303105020,서울특별시 동대문구 회기로,162,1,1123010800100610005010943,,서울특별시 동대문구 회기로 162-1,130872,02460,,,,127.054099586155,37.5905098794283
MA0106202512A1176410,플린하우스회기점,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100760001,1,대지,76,1,서울특별시 동대문구 회기동 76-1,112303105020,서울특별시 동대문구 회기로,172,,1123010800100760001011098,,서울특별시 동대문구 회기로 172,130872,02460,,,,127.055073133836,37.5902391315429
MA0106202512A2215409,메가엠지씨커피서울바이오,허브점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600129,1,대지,60,129,서울특별시 동대문구 회기동 60-129,112303105020,서울특별시 동대문구 회기로,120,,1123010800100600129010700,,서울특별시 동대문구 회기로 120,130872,02459,,,,127.049831504116,37.5913406712384
MA0106202512A2156920,닥터비랩,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,G47217,건강 보조식품 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0106202512A0127047,바이브,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600093,1,대지,60,93,서울특별시 동대문구 회기동 60-93,112303105020,서울특별시 동대문구 회기로,125,,1123010800100600093011418,,서울특별시 동대문구 회기로 125,130872,02454,,,,127.050533704366,37.5916196802275
MA0106202512A0986237,포케츠,,G2,소매,G212,기타 생활용품 소매,G21201,전기용품/조명장치 소매업,G47591,전기용품 및 조명장치 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600110,1,대지,60,110,서울특별시 동대문구 회기동 60-110,112303105020,서울특별시 동대문구 회기로,113,,1123010800100600110010573,,서울특별시 동대문구 회기로 113,130872,02455,,,,127.04931085906,37.5916472271909
MA0106202512A0986749,주하,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420052,1,대지,42,52,서울특별시 동대문구 회기동 42-52,112304115021,서울특별시 동대문구 경희대로3길,11,,1123010800100420052010497,,서울특별시 동대문구 경희대로3길 11,130872,02454,,,,127.051870489653,37.5926192013913
MA0106202506A2137152,그레이스(Grace),,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600060,1,대지,60,60,서울특별시 동대문구 회기동 60-60,112304115019,서울특별시 동대문구 경희대로1길,18,,1123010800100600060000002,,서울특별시 동대문구 경희대로1길 18,130872,02454,,,,127.05121325181,37.5918806750158
MA0106202508A0691268,경희중.고매점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0106202508A1108675,88 맵도리 분식포차,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420075,1,대지,42,75,서울특별시 동대문구 회기동 42-75,112304115689,서울특별시 동대문구 회기로13길,20,,1123010800100420075010551,,서울특별시 동대문구 회기로13길 20,130872,02454,,,,127.051190964057,37.5924032600079
MA0106202508A1048729,르티안,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600022,1,대지,60,22,서울특별시 동대문구 회기동 60-22,112303105020,서울특별시 동대문구 회기로,148,5,1123010800100600022011337,,서울특별시 동대문구 회기로 148-5,130872,02460,,,,127.052797934675,37.5911501732596
MA0106202506A0127976,두나(Dooona),,S2,수리·개인,S207,이용·미용,S20701,미용실,S96111,이용업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600108,1,대지,60,108,서울특별시 동대문구 회기동 60-108,112303105020,서울특별시 동대문구 회기로,117,,1123010800100600108010613,,서울특별시 동대문구 회기로 117,130872,02455,,,,127.049627897769,37.5916470943158
MA0106202201A2364827,경희대,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160041,1,대지,16,41,서울특별시 동대문구 회기동 16-41,112303105002,서울특별시 동대문구 경희대로,16,1,1123010800100160041010442,,서울특별시 동대문구 경희대로 16-1,130872,02453,,,,127.052867107519,37.5928980666798
MA0106202508A2024948,육회바른연어 경희대점,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420081,1,대지,42,81,서울특별시 동대문구 회기동 42-81,112304115021,서울특별시 동대문구 경희대로3길,5,,1123010800100420081010518,,서울특별시 동대문구 경희대로3길 5,130872,02454,,,,127.052108240358,37.5925740470767
MA0106202201A2363617,회기역사거리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460018,1,대지,346,18,서울특별시 동대문구 회기동 346-18,112303105010,서울특별시 동대문구 이문로,37,,1123010800103460018000124,베라체캠퍼스,서울특별시 동대문구 이문로 37,130881,02452,,,,127.056036013894,37.590851353023
MA0106202201A0422219,달콤커피경희의료원암병동점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,23,,1123010800100010005041218,,서울특별시 동대문구 경희대로 23,130701,02447,,,,127.050738976836,37.593772962698
MA0106202201A1869775,다이스라떼,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800103460007,1,대지,346,7,서울특별시 동대문구 회기동 346-7,112303105010,서울특별시 동대문구 이문로,29,,1123010800103460007011069,,서울특별시 동대문구 이문로 29,130881,02452,,,,127.055933711864,37.5903198161727
MA0106202508A0764955,(주)엠제이더마스터즈 빵쌤플러스 경희대점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160054,1,대지,16,54,서울특별시 동대문구 회기동 16-54,112303105002,서울특별시 동대문구 경희대로,4,1,1123010800100160054011422,,서울특별시 동대문구 경희대로 4-1,130872,02453,,,,127.052560752854,37.5919972116139
MA0106202201A0056390,이디야경희대캠퍼스점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0106202506A1082583,소울,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450105,1,대지,45,105,서울특별시 동대문구 회기동 45-105,112303105020,서울특별시 동대문구 회기로,156,,1123010800100450105010895,,서울특별시 동대문구 회기로 156,130872,02460,,,,127.053375239737,37.5909336755092
MA0106202201A1064365,바나프레소경희대점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160047,1,대지,16,47,서울특별시 동대문구 회기동 16-47,112304115022,서울특별시 동대문구 경희대로4길,1,,1123010800100160047011389,,서울특별시 동대문구 경희대로4길 1,130872,02453,,,,127.052708382176,37.5926098202785
MA0106202201A1064355,바나프레소회기역,사거리점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100810000,1,대지,81,,서울특별시 동대문구 회기동 81,112303105020,서울특별시 동대문구 회기로,176,,1123010800100810000041190,,서울특별시 동대문구 회기로 176,130872,02460,,,,127.05537874381,37.5901038397212
MA0106202201A0010654,버거킹경희대점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160064,1,대지,16,64,서울특별시 동대문구 회기동 16-64,112303105002,서울특별시 동대문구 경희대로,1,1,1123010800100160064010657,,서울특별시 동대문구 경희대로 1-1,130872,02454,,,,127.052107725236,37.5918352339258
MA0106202506A1605013,중경골목 훠궈양꼬치 무한리필,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100420071,1,대지,42,71,서울특별시 동대문구 회기동 42-71,112304115021,서울특별시 동대문구 경희대로3길,21,,1123010800100420071010478,,서울특별시 동대문구 경희대로3길 21,130872,02454,,,,127.051247770212,37.592682542839
MA0106202201A1444673,엘에스스토어경희점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100450054,1,대지,45,54,서울특별시 동대문구 회기동 45-54,112303105020,서울특별시 동대문구 회기로,148,,1123010800100450054010288,,서울특별시 동대문구 회기로 148,130872,02459,,,,127.052718840768,37.5913844665499
MA0106202506A1964233,메가엠지씨커피 경희대점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100310001,1,대지,31,1,서울특별시 동대문구 회기동 31-1,112303105002,서울특별시 동대문구 경희대로,18,,1123010800100310001010253,,서울특별시 동대문구 경희대로 18,130872,02453,,,,127.052855848242,37.5929881709032
MA0106202601A0700085,샤브보트R 경희대점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160068,1,대지,16,68,서울특별시 동대문구 회기동 16-68,112303105002,서울특별시 동대문구 경희대로,3,1,1123010800100160068010640,,서울특별시 동대문구 경희대로 3-1,130872,02454,,,,127.052153123477,37.5919883825101
MA0106202601A1969158,초선마라 마라탕&마라상궈 회기점,,I2,음식,I202,중식,I20202,마라탕/훠궈,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600067,1,대지,60,67,서울특별시 동대문구 회기동 60-67,112304115689,서울특별시 동대문구 회기로13길,9,,1123010800100600067011401,,서울특별시 동대문구 회기로13길 9,130872,02454,,,,127.050794349366,37.5919439254676
MA0106202601A2126389,주식회사 꽁시발재,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100540037,1,대지,54,37,서울특별시 동대문구 회기동 54-37,112304115701,서울특별시 동대문구 회기로25길,23,7,1123010800100540037010796,,서울특별시 동대문구 회기로25길 23-7,130872,02452,,,,127.055300279078,37.5911760571695
MA0106202601A0989435,주식회사 라백미,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160051,1,대지,16,51,서울특별시 동대문구 회기동 16-51,112303105002,서울특별시 동대문구 경희대로,8,,1123010800100160051010594,,서울특별시 동대문구 경희대로 8,130872,02453,,,,127.052617538443,37.5922404541361
MA0106202601A0741026,반 클래식 음악연습실,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160020,1,대지,16,20,서울특별시 동대문구 회기동 16-20,112304115695,서울특별시 동대문구 회기로21길,13,,1123010800100160020041167,,서울특별시 동대문구 회기로21길 13,130872,02453,,,,127.05314960583,37.5920870471203
MA0106202510A1499789,준식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100080004,1,대지,8,4,서울특별시 동대문구 회기동 8-4,112304115022,서울특별시 동대문구 경희대로4길,26,,1123010800100080004010183,,서울특별시 동대문구 경희대로4길 26,130872,02453,,,,127.053851663154,37.5921407884156
MA0106202512A1584917,온정손칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100600083,1,대지,60,83,서울특별시 동대문구 회기동 60-83,112304115019,서울특별시 동대문구 경희대로1길,30,,1123010800100600083010646,,서울특별시 동대문구 경희대로1길 30,130872,02454,,,,127.050613195876,37.5919620231256
MA0106202510A0455929,몰리에프앤비,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0106202510A0243451,리라운더,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100010005,1,대지,1,5,서울특별시 동대문구 회기동 1-5,112303105002,서울특별시 동대문구 경희대로,26,,1123010800100010003041260,,서울특별시 동대문구 경희대로 26,130701,02447,,,,127.054883375636,37.593951306684
MA0106202511A0982400,고고훠궈닭,,I2,음식,I202,중식,I20202,마라탕/훠궈,I56121,중식 음식점업,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1123010800100160010,1,대지,16,10,서울특별시 동대문구 회기동 16-10,112304115695,서울특별시 동대문구 회기로21길,25,,1123010800100160010010493,,서울특별시 동대문구 회기로21길 25,130872,02453,,,,127.053149983878,37.59261863217
